filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-2636023353260900450	JRC_SS58292_Brain_20190201_23_C1_20x	male organism|adult brain|P{VT019841-GAL4.DBD} ∩ P{VT002692-p65.AD} expression pattern	JRC2018Unisex_c	SS58292|JRC_SS58292	FlyLightRaw:SS58292|FlyLightRawSlideCode:20190201_23_C1|jrc_slide_code_api:20190201_23_C1	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190201_23_C1', age: 'Adult'	expression pattern fragment
20x-Brain-2636023353483198562	JRC_SS58292_Brain_20190201_23_C2_20x	male organism|adult brain|P{VT019841-GAL4.DBD} ∩ P{VT002692-p65.AD} expression pattern	JRC2018Unisex_c	SS58292|JRC_SS58292	FlyLightRaw:SS58292|FlyLightRawSlideCode:20190201_23_C2|jrc_slide_code_api:20190201_23_C2	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190201_23_C2', age: 'Adult'	expression pattern fragment
20x-Brain-2636023353709690978	JRC_SS58292_Brain_20190201_23_C3_20x	male organism|adult brain|P{VT019841-GAL4.DBD} ∩ P{VT002692-p65.AD} expression pattern	JRC2018Unisex_c	SS58292|JRC_SS58292	FlyLightRaw:SS58292|FlyLightRawSlideCode:20190201_23_C3|jrc_slide_code_api:20190201_23_C3	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190201_23_C3', age: 'Adult'	expression pattern fragment
20x-Brain-2636023353936183394	JRC_SS58292_Brain_20190201_23_C4_20x	male organism|adult brain|P{VT019841-GAL4.DBD} ∩ P{VT002692-p65.AD} expression pattern	JRC2018Unisex_c	SS58292|JRC_SS58292	FlyLightRaw:SS58292|FlyLightRawSlideCode:20190201_23_C4|jrc_slide_code_api:20190201_23_C4	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190201_23_C4', age: 'Adult'	expression pattern fragment
20x-Brain-2636023354166870114	JRC_SS58292_Brain_20190201_23_C5_20x	male organism|adult brain|P{VT019841-GAL4.DBD} ∩ P{VT002692-p65.AD} expression pattern	JRC2018Unisex_c	SS58292|JRC_SS58292	FlyLightRaw:SS58292|FlyLightRawSlideCode:20190201_23_C5|jrc_slide_code_api:20190201_23_C5	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190201_23_C5', age: 'Adult'	expression pattern fragment
20x-Brain-2636023354393362530	JRC_SS58292_Brain_20190201_23_C6_20x	male organism|adult brain|P{VT019841-GAL4.DBD} ∩ P{VT002692-p65.AD} expression pattern	JRC2018Unisex_c	SS58292|JRC_SS58292	FlyLightRaw:SS58292|FlyLightRawSlideCode:20190201_23_C6|jrc_slide_code_api:20190201_23_C6	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190201_23_C6', age: 'Adult'	expression pattern fragment
63x-Brain-2266013219720003658	JRC_SS05108_Brain_20160415_25_D1_63x	female organism|adult brain|P{VT043924-GAL4.DBD} ∩ P{VT039465-p65.AD} expression pattern	JRC2018Unisex_c	SS05108|JRC_SS05108	FlyLightRaw:SS05108|FlyLightRawSlideCode:20160415_25_D1|jrc_slide_code_api:20160415_25_D1	tile(s): 'right_dorsal, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160415_25_D1', age: 'Adult'	expression pattern fragment
63x-Brain-2266013279295897674	JRC_SS05108_Brain_20160415_25_D5_63x	female organism|adult brain|P{VT043924-GAL4.DBD} ∩ P{VT039465-p65.AD} expression pattern	JRC2018Unisex_c	SS05108|JRC_SS05108	FlyLightRaw:SS05108|FlyLightRawSlideCode:20160415_25_D5|jrc_slide_code_api:20160415_25_D5	tile(s): 'right_dorsal, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.4 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160415_25_D5', age: 'Adult'	expression pattern fragment
63x-Brain-2285858040336875594	JRC_SS05108_Brain_20160510_32_C2_63x	female organism|adult brain|P{VT043924-GAL4.DBD} ∩ P{VT039465-p65.AD} expression pattern	JRC2018Unisex_c	SS05108|JRC_SS05108	FlyLightRaw:SS05108|FlyLightRawSlideCode:20160510_32_C2|jrc_slide_code_api:20160510_32_C2	tile(s): 'left_ventral, right_dorsal, right_ventral, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160510_32_C2', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2285858045487480906	JRC_SS05108_Brain_20160510_32_C3_63x	female organism|adult brain|P{VT043924-GAL4.DBD} ∩ P{VT039465-p65.AD} expression pattern	JRC2018Unisex_c	SS05108|JRC_SS05108	FlyLightRaw:SS05108|FlyLightRawSlideCode:20160510_32_C3|jrc_slide_code_api:20160510_32_C3	tile(s): 'left_ventral, right_dorsal, right_ventral, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160510_32_C3', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2499332691791446114	JRC_SS49051_Brain_20180126_19_B1_63x	male organism|adult brain|P{VT017682-GAL4.DBD} ∩ P{R18G08-p65.AD} expression pattern	JRC2018Unisex_c	SS49051|JRC_SS49051	FlyLightRaw:SS49051|FlyLightRawSlideCode:20180126_19_B1|jrc_slide_code_api:20180126_19_B1	tile(s): 'left_dorsal, left_optic_lobe, left_ventral, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_19_B1', age: 'Adult'	expression pattern fragment
63x-Brain-2498315586459664482	JRC_SS49051_Brain_20180126_31_B1_63x	male organism|adult brain|P{VT017682-GAL4.DBD} ∩ P{R18G08-p65.AD} expression pattern	JRC2018Unisex_c	SS49051|JRC_SS49051	FlyLightRaw:SS49051|FlyLightRawSlideCode:20180126_31_B1|jrc_slide_code_api:20180126_31_B1	tile(s): 'left_optic_lobe, left_ventral, right_optic_lobe, right_ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_31_B1', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2498315586669379682	JRC_SS49051_Brain_20180126_31_B4_63x	male organism|adult brain|P{VT017682-GAL4.DBD} ∩ P{R18G08-p65.AD} expression pattern	JRC2018Unisex_c	SS49051|JRC_SS49051	FlyLightRaw:SS49051|FlyLightRawSlideCode:20180126_31_B4|jrc_slide_code_api:20180126_31_B4	tile(s): 'left_optic_lobe, left_ventral, right_optic_lobe, right_ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_31_B4', age: 'Day 1-5'	expression pattern fragment
63x-Brain-2501902440631107682	JRC_SS48301_Brain_20180202_19_A1_63x	male organism|adult brain|P{R31B08-GAL4.DBD} ∩ P{R85F12-p65.AD} expression pattern	JRC2018Unisex_c	SS48301|JRC_SS48301	FlyLightRaw:SS48301|FlyLightRawSlideCode:20180202_19_A1|jrc_slide_code_api:20180202_19_A1	tile(s): 'left_ventral, right_ventral, ventral (partial brain image, check tile names for imaged regions)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180202_19_A1', age: 'Adult'	expression pattern fragment
