subject_external_id	object	relation	subject_external_db	pub	comment	subject_name
720575941352181296	BAlc Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941352181296
720575941352199472	DALcm1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941352199472
720575941352258864	DPLpv anterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941352258864
720575941352465968	SLPp&v1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941352465968
720575941352863792	LHl4 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941352863792
720575941352877616	BAlc Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941352877616
720575941353031472	VLPl4 anterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941353031472
720575941353092656	SLPa&l1 anterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941353092656
720575941353113136	VLPl&p1 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941353113136
720575941353129264	LHl4 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941353129264
720575941353147440	DALcl1 Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941353147440
720575941353169456	VLPl&d1 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941353169456
720575941353177904	VLPl4 dorsal hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941353177904
720575941353261360	VLPl&p2 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941353261360
720575941353314608	SLPav1 medial hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941353314608
720575941353320496	VPNp&v1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941353320496
720575941353402160	VLPl&p2 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941353402160
720575941390723076	VLPp&l1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941390723076
720575941390877444	DALcl1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941390877444
720575941391936918	DALcl1 Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941391936918
720575941391990788	BAmd1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941391990788
720575941392113156	VLPl&p2 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392113156
720575941392149142	LALa1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392149142
720575941392316676	LHl2 ventral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392316676
720575941392389380	VLPl&p1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392389380
720575941392390660	LHl2 dorsal hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392390660
720575941392524438	BAmd1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392524438
720575941392651158	BAmd1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392651158
720575941392698262	DALcm1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392698262
720575941392716694	BAlc Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392716694
720575941392759300	DALcm2 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392759300
720575941392768150	BAmv1 Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392768150
720575941392810134	VLPa1 medial hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392810134
720575941392852228	VLPd&p1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392852228
720575941392861444	DALcl2 Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392861444
720575941392905220	BAlc Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392905220
720575941392946180	VLPd&p1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392946180
720575941392949654	DALcm1 Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941392949654
720575941393043460	VLPp&l1 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941393043460
720575941393201302	DALcl1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941393201302
720575941393245956	VLPl&p2 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941393245956
720575941393557142	VLPp&l1 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941393557142
720575941393590934	BAlc Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941393590934
720575941393630102	DM4 ventral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941393630102
720575941393683350	VLPl&p1 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941393683350
720575941393686934	SLPav1 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941393686934
720575941393693334	LALa1 anterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941393693334
720575941393718166	BAmv1 Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941393718166
720575941393745302	BAlc Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941393745302
720575941400280355	DALcl2 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941400280355
720575941400792867	BAmv1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941400792867
720575941400991011	VPNp1 medial hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941400991011
720575941400997411	SLPp&v1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941400997411
720575941401013539	BAmd1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941401013539
720575941401075747	VLPa1 medial hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941401075747
720575941401077795	BAlc Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941401077795
720575941401095203	VLPl&p1 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941401095203
720575941401202467	LALa1 anterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941401202467
720575941401207075	DALcl2 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941401207075
720575941401466659	SMPpv2 dorsal hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941401466659
720575941401905955	VLPp&l1 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941401905955
720575941401933347	LALa1 anterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941401933347
720575941401984291	LHl2 dorsal hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941401984291
720575941401994275	VPNp&v1 ventral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941401994275
720575941402014243	BAlc Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941402014243
720575941402206499	SLPa&l1 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941402206499
720575941402417776	SLPad1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941402417776
720575941402864240	BAmv1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941402864240
720575941403362672	DALcm1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941403362672
720575941403978864	DALcm1 Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941403978864
720575941404079984	DALcm1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404079984
720575941404081776	SLPav1 medial hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404081776
720575941404115568	BAlc Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404115568
720575941404119920	BAmd1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404119920
720575941404154992	VPNp&v1 ventral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404154992
720575941404261232	DALcl2 Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404261232
720575941404359024	DALcm1 Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404359024
720575941404444016	DALcl2 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404444016
720575941404774256	VLPl&p1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404774256
720575941404798320	SLPad1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404798320
720575941404819312	VLPl&p2 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404819312
720575941404819568	SLPa&l1 lateral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404819568
720575941404863856	DALcl1 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404863856
720575941404904048	VLPd&p1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404904048
720575941404941680	LHl4 dorsal hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941404941680
720575941405007984	SLPad1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941405007984
720575941405010288	VLPd&p1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941405010288
720575941406044590	DPLc5 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941406044590
720575941406219182	DM4 ventral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941406219182
720575941406254639	VLPp&l1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941406254639
720575941406375983	LALa1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941406375983
720575941406704814	DM4 ventral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941406704814
720575941406763950	VLPl&p2 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941406763950
720575941406971310	BAmd1 Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941406971310
720575941407274158	LALa1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407274158
720575941407404591	DPLc5 Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407404591
720575941407614382	VLPa1 medial hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407614382
720575941407656622	SLPav1 medial hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407656622
720575941407686830	VPNp&v1 ventral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407686830
720575941407696943	SIPa1 ventral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407696943
720575941407703214	BAlc Notch ON hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407703214
720575941407704623	VPNp&v1 posterior hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407704623
720575941407710511	BAlc Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407710511
720575941407718447	VPNp1 medial hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407718447
720575941407721007	VPNp&v1 ventral hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407721007
720575941407750062	LHl2 dorsal hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407750062
720575941407795503	DALcl2 Notch OFF hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407795503
720575941407907246	VLPa1 medial hemilineage neuron	is_a	BANC626	doi:0.1101/2025.07.31.667571	BANC_626 260410	BANC_626:720575941407907246
