filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
63x-Brain-2259820042738729058	JRC_LH85_Brain_20150619_32_B1_63x	female organism|adult brain|P{R16H04-GAL4.DBD} ∩ P{R50H07-p65.AD} expression pattern	JRC2018Unisex_c	SS15297|JRC_SS15297	FlyLightSplit:LH85|jrc_slide_code_api:20150619_32_B1|neuronbridge:LH85	"tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150619_32_B1', age: 'Day 1-5'"	expression pattern fragment
63x-Brain-2259820046098366562	JRC_LH85_Brain_20150619_32_B3_63x	female organism|adult brain|P{R16H04-GAL4.DBD} ∩ P{R50H07-p65.AD} expression pattern	JRC2018Unisex_c	SS15297|JRC_SS15297	FlyLightSplit:LH85|jrc_slide_code_api:20150619_32_B3|neuronbridge:LH85	"tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150619_32_B3', age: 'Day 1-5'"	expression pattern fragment
63x-Brain-2259820137366421602	JRC_LH163_Brain_20150626_32_C1_63x	female organism|adult brain|P{R25B07-GAL4.DBD} ∩ P{R16C09-p65.AD} expression pattern	JRC2018Unisex_c	SS03224|JRC_SS03224	FlyLightSplit:LH163|jrc_slide_code_api:20150626_32_C1|neuronbridge:LH163	"tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150626_32_C1', age: 'Day 1-5'"	expression pattern fragment
63x-Brain-2259820140877054050	JRC_LH163_Brain_20150626_32_C3_63x	female organism|adult brain|P{R25B07-GAL4.DBD} ∩ P{R16C09-p65.AD} expression pattern	JRC2018Unisex_c	SS03224|JRC_SS03224	FlyLightSplit:LH163|jrc_slide_code_api:20150626_32_C3|neuronbridge:LH163	"tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150626_32_C3', age: 'Day 1-5'"	expression pattern fragment
63x-Brain-2259820145776001122	JRC_LH279_Brain_20150626_32_D1_63x	female organism|adult brain|P{R41H09-GAL4.DBD} ∩ P{R70G05-p65.AD} expression pattern	JRC2018Unisex_c	SS15300|JRC_SS15300	FlyLightSplit:LH279|jrc_slide_code_api:20150626_32_D1|neuronbridge:LH279	"tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150626_32_D1', age: 'Day 1-5'"	expression pattern fragment
63x-Brain-2165727182532378722	JRC_LH141_Brain_20150626_32_J1_63x	female organism|adult brain|P{R22A12-GAL4.DBD} ∩ P{R79C09-p65.AD} expression pattern	JRC2018Unisex_c	SS15301|JRC_SS15301	FlyLightSplit:LH141|jrc_slide_code_api:20150626_32_J1|neuronbridge:LH141	"tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150626_32_J1', age: 'Day 1-5'"	expression pattern fragment
63x-Brain-2165727197485072482	JRC_LH141_Brain_20150626_32_J3_63x	female organism|adult brain|P{R22A12-GAL4.DBD} ∩ P{R79C09-p65.AD} expression pattern	JRC2018Unisex_c	SS15301|JRC_SS15301	FlyLightSplit:LH141|jrc_slide_code_api:20150626_32_J3|neuronbridge:LH141	"tile(s): 'left_dorsal, right_dorsal, left_ventral, right_ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150626_32_J3', age: 'Day 1-5'"	expression pattern fragment
63x-Brain-2230497300231225381	JRC_LH180_Brain_20150706_31_B4_63x	female organism|adult brain|P{R30E03-GAL4.DBD} ∩ P{R24C08-p65.AD} expression pattern	JRC2018Unisex_c	SS15290|JRC_SS15290	FlyLightSplit:LH180|jrc_slide_code_api:20150706_31_B4|neuronbridge:LH180	"tile(s): 'left_dorsal, right_dorsal, ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150706_31_B4', age: 'Day 1-5'"	expression pattern fragment
63x-Brain-2230497320028340261	JRC_LH180_Brain_20150706_31_B5_63x	female organism|adult brain|P{R30E03-GAL4.DBD} ∩ P{R24C08-p65.AD} expression pattern	JRC2018Unisex_c	SS15290|JRC_SS15290	FlyLightSplit:LH180|jrc_slide_code_api:20150706_31_B5|neuronbridge:LH180	"tile(s): 'left_dorsal, right_dorsal, ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150706_31_B5', age: 'Day 1-5'"	expression pattern fragment
63x-Brain-2230497374478794789	JRC_LH166_Brain_20150706_31_D5_63x	female organism|adult brain|P{R25B07-GAL4.DBD} ∩ P{R31D07-p65.AD} expression pattern	JRC2018Unisex_c	SS15293|JRC_SS15293	FlyLightSplit:LH166|jrc_slide_code_api:20150706_31_D5|neuronbridge:LH166	"tile(s): 'left_dorsal, right_dorsal, ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150706_31_D5', age: 'Day 1-5'"	expression pattern fragment
