filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2720073881963462754	JRC_SS50200_Brain_20190920_45_C1_20x	P{R31D07-p65.AD}	P{R52F12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50200|JRC_SS50200	FlyLightRaw:SS50200|FlyLightRawSlideCode:20190920_45_C1|jrc_slide_code_api:20190920_45_C1	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20190920_45_C1', age: 'Day 1-5'
20x-Brain-3183117608593391775	JRC_SS50200_Brain_20230324_43_D2_20x	P{R31D07-p65.AD}	P{R52F12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50200|JRC_SS50200	FlyLightSplit:SS50200|FlyLightSplitSlideCode:20230324_43_D2|jrc_slide_code_api:20230324_43_D2|neuronbridge:SS50200	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_D2', age: 'Day 1-5'
20x-Brain-3183117608891187359	JRC_SS50795_Brain_20230324_43_D5_20x	P{VT045670-p65.AD}	P{R52F12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50795|JRC_SS50795	FlyLightSplit:SS50795|FlyLightSplitSlideCode:20230324_43_D5|jrc_slide_code_api:20230324_43_D5|neuronbridge:SS50795	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_D5', age: 'Day 1-5'
20x-Brain-3183117609184788639	JRC_SS50911_Brain_20230324_43_E2_20x	P{VT058873-p65.AD}	P{VT033490-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50911|JRC_SS50911	FlyLightSplit:SS50911|FlyLightSplitSlideCode:20230324_43_E2|jrc_slide_code_api:20230324_43_E2|neuronbridge:SS50911	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230324_43_E2', age: 'Day 1-5'
20x-Brain-3186832208652402847	JRC_SS57877_Brain_20230331_45_E3_20x	P{VT058716-p65.AD}	P{VT008473-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS57877|JRC_SS57877	FlyLightSplit:SS57877|FlyLightSplitSlideCode:20230331_45_E3|jrc_slide_code_api:20230331_45_E3|neuronbridge:SS57877	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_E3', age: 'Day 1-5'
20x-Brain-3186832208769843359	JRC_SS57878_Brain_20230331_45_E4_20x	P{R12D09-p65.AD}	P{VT008473-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS57878|JRC_SS57878	FlyLightSplit:SS57878|FlyLightSplitSlideCode:20230331_45_E4|jrc_slide_code_api:20230331_45_E4|neuronbridge:SS57878	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_E4', age: 'Day 1-5'
20x-Brain-3186832209684201631	JRC_SS60199_Brain_20230331_45_F6_20x	P{VT017181-p65.AD}	P{VT002215-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS60199|JRC_SS60199	FlyLightSplit:SS60199|FlyLightSplitSlideCode:20230331_45_F6|jrc_slide_code_api:20230331_45_F6|neuronbridge:SS60199	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_F6', age: 'Day 1-5'
20x-Brain-3186832209801642143	JRC_SS60200_Brain_20230331_45_G1_20x	P{VT017181-p65.AD}	P{VT006537-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS60200|JRC_SS60200	FlyLightSplit:SS60200|FlyLightSplitSlideCode:20230331_45_G1|jrc_slide_code_api:20230331_45_G1|neuronbridge:SS60200	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20230331_45_G1', age: 'Day 1-5'
20x-Brain-2584540433312907362	JRC_SS57878_Brain_20180907_44_F3_20x	P{R12D09-p65.AD}	P{VT008473-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS57878|JRC_SS57878	FlyLightRaw:SS57878|FlyLightRawSlideCode:20180907_44_F3|jrc_slide_code_api:20180907_44_F3	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180907_44_F3', age: 'Day 1-5'
20x-Brain-2584540433409376354	JRC_SS57877_Brain_20180907_44_F4_20x	P{VT058716-p65.AD}	P{VT008473-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS57877|JRC_SS57877	FlyLightRaw:SS57877|FlyLightRawSlideCode:20180907_44_F4|jrc_slide_code_api:20180907_44_F4	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180907_44_F4', age: 'Day 1-5'
