filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-1858873162968596578	JRC_MB202B_Brain_20121127_33_B1_20x	P{R59F08-p65.AD}	P{R50A06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB202B|GMR_MB202B|JRC_MB202B	FlyLightSplit:MB202B|FlyLightSplitSlideCode:20121127_33_B1|jrc_slide_code_api:20121127_33_B1|neuronbridge:MB202B	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_B1', age: 'Day 6-10'
20x-Brain-1858873163182506082	JRC_MB202B_Brain_20121127_33_B2_20x	P{R59F08-p65.AD}	P{R50A06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB202B|GMR_MB202B|JRC_MB202B	FlyLightSplit:MB202B|FlyLightSplitSlideCode:20121127_33_B2|jrc_slide_code_api:20121127_33_B2|neuronbridge:MB202B	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_B2', age: 'Day 6-10'
20x-Brain-1858873163501273186	JRC_MB202B_Brain_20121127_33_B3_20x	P{R59F08-p65.AD}	P{R50A06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB202B|GMR_MB202B|JRC_MB202B	FlyLightSplit:MB202B|FlyLightSplitSlideCode:20121127_33_B3|jrc_slide_code_api:20121127_33_B3|neuronbridge:MB202B	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_B3', age: 'Day 6-10'
20x-Brain-1858873163656462434	JRC_MB202B_Brain_20121127_33_B4_20x	P{R59F08-p65.AD}	P{R50A06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB202B|GMR_MB202B|JRC_MB202B	FlyLightSplit:MB202B|FlyLightSplitSlideCode:20121127_33_B4|jrc_slide_code_api:20121127_33_B4|neuronbridge:MB202B	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_B4', age: 'Day 6-10'
20x-Brain-1858873165669728354	JRC_MB287C_Brain_20121127_33_E1_20x	PBac{Ddc-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB287C|GMR_MB287C|JRC_MB287C	FlyLightSplit:MB287C|FlyLightSplitSlideCode:20121127_33_E1|jrc_slide_code_api:20121127_33_E1|neuronbridge:MB287C	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_E1', age: 'Day 6-10'
20x-Brain-1858873165954941026	JRC_MB287C_Brain_20121127_33_E2_20x	PBac{Ddc-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB287C|GMR_MB287C|JRC_MB287C	FlyLightSplit:MB287C|FlyLightSplitSlideCode:20121127_33_E2|jrc_slide_code_api:20121127_33_E2|neuronbridge:MB287C	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_E2', age: 'Day 6-10'
20x-Brain-1841433293736640610	JRC_MB287C_Brain_20121127_33_E4_20x	PBac{Ddc-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB287C|GMR_MB287C|JRC_MB287C	FlyLightSplit:MB287C|FlyLightSplitSlideCode:20121127_33_E4|jrc_slide_code_api:20121127_33_E4|neuronbridge:MB287C	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_E4', age: 'Day 6-10'
20x-Brain-1841433293967327330	JRC_MB287C_Brain_20121127_33_E5_20x	PBac{Ddc-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB287C|GMR_MB287C|JRC_MB287C	FlyLightSplit:MB287C|FlyLightSplitSlideCode:20121127_33_E5|jrc_slide_code_api:20121127_33_E5|neuronbridge:MB287C	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_E5', age: 'Day 6-10'
20x-Brain-1858873166898659426	JRC_MB522C_Brain_20121127_33_F1_20x	PBac{R58E02-p65.AD}	P{R50A06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB522C|GMR_MB522C|JRC_MB522C	FlyLightSplit:MB522C|FlyLightSplitSlideCode:20121127_33_F1|jrc_slide_code_api:20121127_33_F1|neuronbridge:MB522C	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_F1', age: 'Day 6-10'
20x-Brain-1841433294458060898	JRC_MB522C_Brain_20121127_33_F2_20x	PBac{R58E02-p65.AD}	P{R50A06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	MB522C|GMR_MB522C|JRC_MB522C	FlyLightSplit:MB522C|FlyLightSplitSlideCode:20121127_33_F2|jrc_slide_code_api:20121127_33_F2|neuronbridge:MB522C	tile(s): 'brain', effector genotype: 'w;3XpJFRC-TLN-smV5 in su(Hw)attP5;5XUAS-IVS-myr::smFLAG in VK00005_pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP2/CyO::TM6b', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20121127_33_F2', age: 'Day 6-10'
