filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-2500428900274798690	JRC_SS70424_Brain_20180126_26_B1_20x	female organism|adult brain|P{Ddc-GAL4.DBD} ∩ P{R14C08-p65.AD} expression pattern	JRC2018Unisex_c	SS70424|JRC_SS70424	FlyLightRaw:SS70424|FlyLightRawSlideCode:20180126_26_B1|jrc_slide_code_api:20180126_26_B1	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_26_B1', age: 'Adult'	expression pattern fragment
20x-Brain-2500428900375461986	JRC_SS70424_Brain_20180126_26_B2_20x	female organism|adult brain|P{Ddc-GAL4.DBD} ∩ P{R14C08-p65.AD} expression pattern	JRC2018Unisex_c	SS70424|JRC_SS70424	FlyLightRaw:SS70424|FlyLightRawSlideCode:20180126_26_B2|jrc_slide_code_api:20180126_26_B2	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_26_B2', age: 'Adult'	expression pattern fragment
20x-Brain-2500428900568399970	JRC_SS70424_Brain_20180126_26_B4_20x	female organism|adult brain|P{Ddc-GAL4.DBD} ∩ P{R14C08-p65.AD} expression pattern	JRC2018Unisex_c	SS70424|JRC_SS70424	FlyLightRaw:SS70424|FlyLightRawSlideCode:20180126_26_B4|jrc_slide_code_api:20180126_26_B4	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_26_B4', age: 'Adult'	expression pattern fragment
20x-Brain-2500428900664868962	JRC_SS70424_Brain_20180126_26_B5_20x	female organism|adult brain|P{Ddc-GAL4.DBD} ∩ P{R14C08-p65.AD} expression pattern	JRC2018Unisex_c	SS70424|JRC_SS70424	FlyLightRaw:SS70424|FlyLightRawSlideCode:20180126_26_B5|jrc_slide_code_api:20180126_26_B5	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_26_B5', age: 'Adult'	expression pattern fragment
20x-Brain-2500428900761337954	JRC_SS70424_Brain_20180126_26_B6_20x	female organism|adult brain|P{Ddc-GAL4.DBD} ∩ P{R14C08-p65.AD} expression pattern	JRC2018Unisex_c	SS70424|JRC_SS70424	FlyLightRaw:SS70424|FlyLightRawSlideCode:20180126_26_B6|jrc_slide_code_api:20180126_26_B6	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_26_B6', age: 'Adult'	expression pattern fragment
20x-Brain-2500428900857806946	JRC_SS70424_Brain_20180126_26_B7_20x	female organism|adult brain|P{Ddc-GAL4.DBD} ∩ P{R14C08-p65.AD} expression pattern	JRC2018Unisex_c	SS70424|JRC_SS70424	FlyLightRaw:SS70424|FlyLightRawSlideCode:20180126_26_B7|jrc_slide_code_api:20180126_26_B7	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_26_B7', age: 'Adult'	expression pattern fragment
20x-Brain-2500428900954275938	JRC_SS70424_Brain_20180126_26_B8_20x	female organism|adult brain|P{Ddc-GAL4.DBD} ∩ P{R14C08-p65.AD} expression pattern	JRC2018Unisex_c	SS70424|JRC_SS70424	FlyLightRaw:SS70424|FlyLightRawSlideCode:20180126_26_B8|jrc_slide_code_api:20180126_26_B8	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_26_B8', age: 'Adult'	expression pattern fragment
20x-Brain-2500428901050744930	JRC_SS70424_Brain_20180126_26_C1_20x	female organism|adult brain|P{Ddc-GAL4.DBD} ∩ P{R14C08-p65.AD} expression pattern	JRC2018Unisex_c	SS70424|JRC_SS70424	FlyLightRaw:SS70424|FlyLightRawSlideCode:20180126_26_C1|jrc_slide_code_api:20180126_26_C1	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_26_C1', age: 'Adult'	expression pattern fragment
63x-Brain-2500428900274798690	JRC_SS70424_Brain_20180126_26_B1_63x	female organism|adult brain|P{Ddc-GAL4.DBD} ∩ P{R14C08-p65.AD} expression pattern	JRC2018Unisex_c	SS70424|JRC_SS70424	FlyLightRaw:SS70424|FlyLightRawSlideCode:20180126_26_B1|jrc_slide_code_api:20180126_26_B1	tile(s): 'left_dorsal, right_dorsal, ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_26_B1', age: 'Adult'	expression pattern fragment
63x-Brain-2500428900568399970	JRC_SS70424_Brain_20180126_26_B4_63x	female organism|adult brain|P{Ddc-GAL4.DBD} ∩ P{R14C08-p65.AD} expression pattern	JRC2018Unisex_c	SS70424|JRC_SS70424	FlyLightRaw:SS70424|FlyLightRawSlideCode:20180126_26_B4|jrc_slide_code_api:20180126_26_B4	tile(s): 'left_dorsal, right_dorsal, ventral (central brain only, the optic lobes are not included in this image)', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 63x/1.40 Oil DIC M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180126_26_B4', age: 'Adult'	expression pattern fragment
