filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2149413570813624418	JRC_SS00300_Brain_20130607_31_C1_20x	P{R13E12-p65.AD}	P{R59C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00300|GMR_SS00300|JRC_SS00300	FlyLightRaw:SS00300|FlyLightRawSlideCode:20130607_31_C1|jrc_slide_code_api:20130607_31_C1	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130607_31_C1', age: 'Day 1-5'
20x-Brain-1897487126426025991	JRC_SS00300_Brain_20130607_31_C2_20x	P{R13E12-p65.AD}	P{R59C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00300|GMR_SS00300|JRC_SS00300	FlyLightRaw:SS00300|FlyLightRawSlideCode:20130607_31_C2|jrc_slide_code_api:20130607_31_C2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130607_31_C2', age: 'Day 1-5'
20x-Brain-1897487130905542663	JRC_SS00300_Brain_20130607_31_C4_20x	P{R13E12-p65.AD}	P{R59C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00300|GMR_SS00300|JRC_SS00300	FlyLightRaw:SS00300|FlyLightRawSlideCode:20130607_31_C4|jrc_slide_code_api:20130607_31_C4	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130607_31_C4', age: 'Day 1-5'
20x-Brain-1889492765390143586	JRC_SS00316_Brain_20130612_33_C1_20x	P{R48A07-p65.AD}	P{R79H02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00316|GMR_SS00316|JRC_SS00316	FlyLightRaw:SS00316|FlyLightRawSlideCode:20130612_33_C1|jrc_slide_code_api:20130612_33_C1	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130612_33_C1', age: 'Day 1-5'
20x-Brain-1897487332701896711	JRC_SS00316_Brain_20130612_33_C3_20x	P{R48A07-p65.AD}	P{R79H02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00316|GMR_SS00316|JRC_SS00316	FlyLightRaw:SS00316|FlyLightRawSlideCode:20130612_33_C3|jrc_slide_code_api:20130612_33_C3	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130612_33_C3', age: 'Day 1-5'
20x-Brain-1897487339656052743	JRC_SS00316_Brain_20130612_33_C5_20x	P{R48A07-p65.AD}	P{R79H02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00316|GMR_SS00316|JRC_SS00316	FlyLightRaw:SS00316|FlyLightRawSlideCode:20130612_33_C5|jrc_slide_code_api:20130612_33_C5	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130612_33_C5', age: 'Day 1-5'
20x-Brain-2149419716576280674	JRC_SS00324_Brain_20130625_31_F2_20x	P{R59E08-p65.AD}	P{R42F06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00324|GMR_SS00324|JRC_SS00324	FlyLightRaw:SS00324|FlyLightRawSlideCode:20130625_31_F2|jrc_slide_code_api:20130625_31_F2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130625_31_F2', age: 'Day 1-5'
20x-Brain-2149419782196166754	JRC_SS00324_Brain_20130625_31_F3_20x	P{R59E08-p65.AD}	P{R42F06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00324|GMR_SS00324|JRC_SS00324	FlyLightRaw:SS00324|FlyLightRawSlideCode:20130625_31_F3|jrc_slide_code_api:20130625_31_F3	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130625_31_F3', age: 'Day 1-5'
20x-Brain-1897487708373123079	JRC_SS00324_Brain_20130625_31_F5_20x	P{R59E08-p65.AD}	P{R42F06-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00324|GMR_SS00324|JRC_SS00324	FlyLightRaw:SS00324|FlyLightRawSlideCode:20130625_31_F5|jrc_slide_code_api:20130625_31_F5	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130625_31_F5', age: 'Day 1-5'
20x-Brain-2149423979897552994	JRC_SS00313_Brain_20130718_31_A2_20x	P{R38C11-p65.AD}	P{R59C10-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00313|GMR_SS00313|JRC_SS00313	FlyLightRaw:SS00313|FlyLightRawSlideCode:20130718_31_A2|jrc_slide_code_api:20130718_31_A2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20130718_31_A2', age: 'Day 1-5'
