filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2547599722709778530	JRC_SS01965_Brain_20180601_45_A1_20x	P{VT043086-p65.AD}	P{VT047755-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01965|GMR_SS01965|JRC_SS01965	FlyLightRaw:SS01965|FlyLightRawSlideCode:20180601_45_A1|jrc_slide_code_api:20180601_45_A1	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180601_45_A1', age: 'Day 1-5'
20x-Brain-3130257563040350306	JRC_SS01965_Brain_20221028_47_B5_20x	P{VT043086-p65.AD}	P{VT047755-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01965|GMR_SS01965|JRC_SS01965	FlyLightSplit:SS01965|FlyLightSplitSlideCode:20221028_47_B5|jrc_slide_code_api:20221028_47_B5|neuronbridge:SS01965	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20221028_47_B5', age: 'Day 1-5'
20x-Brain-2585530780356706402	JRC_SS01965_Brain_20180921_34_G1_20x	P{VT043086-p65.AD}	P{VT047755-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS01965|GMR_SS01965|JRC_SS01965	FlyLightRaw:SS01965|FlyLightRawSlideCode:20180921_34_G1|jrc_slide_code_api:20180921_34_G1	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20180921_34_G1', age: 'Day 1-5'
20x-Brain-2585530780469952610	JRC_SS01965_Brain_20180921_34_G2_20x	P{VT043086-p65.AD}	P{VT047755-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS01965|GMR_SS01965|JRC_SS01965	FlyLightRaw:SS01965|FlyLightRawSlideCode:20180921_34_G2|jrc_slide_code_api:20180921_34_G2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20180921_34_G2', age: 'Day 1-5'
20x-Brain-2585530780587393122	JRC_SS01965_Brain_20180921_34_G3_20x	P{VT043086-p65.AD}	P{VT047755-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS01965|GMR_SS01965|JRC_SS01965	FlyLightRaw:SS01965|FlyLightRawSlideCode:20180921_34_G3|jrc_slide_code_api:20180921_34_G3	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20180921_34_G3', age: 'Day 1-5'
20x-Brain-2585530780700639330	JRC_SS01965_Brain_20180921_34_G4_20x	P{VT043086-p65.AD}	P{VT047755-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS01965|GMR_SS01965|JRC_SS01965	FlyLightRaw:SS01965|FlyLightRawSlideCode:20180921_34_G4|jrc_slide_code_api:20180921_34_G4	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20180921_34_G4', age: 'Day 1-5'
20x-Brain-2585530780813885538	JRC_SS01965_Brain_20180921_34_G5_20x	P{VT043086-p65.AD}	P{VT047755-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS01965|GMR_SS01965|JRC_SS01965	FlyLightRaw:SS01965|FlyLightRawSlideCode:20180921_34_G5|jrc_slide_code_api:20180921_34_G5	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8', mounting protocol: 'DPX PBS Mounting', slide_code: '20180921_34_G5', age: 'Day 1-5'
20x-Brain-3130257565200416866	JRC_SS01965_Brain_20221028_47_D5_20x	P{VT043086-p65.AD}	P{VT047755-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS01965|GMR_SS01965|JRC_SS01965	FlyLightSplit:SS01965|FlyLightSplitSlideCode:20221028_47_D5|jrc_slide_code_api:20221028_47_D5|neuronbridge:SS01965	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20221028_47_D5', age: 'Day 1-5'
20x-VNC-2547599722709778530	JRC_SS01965_VNC_20180601_45_A1_20x	P{VT043086-p65.AD}	P{VT047755-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01965|GMR_SS01965|JRC_SS01965	FlyLightRaw:SS01965|FlyLightRawSlideCode:20180601_45_A1|jrc_slide_code_api:20180601_45_A1	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180601_45_A1', age: 'Day 1-5'
20x-VNC-3130257563040350306	JRC_SS01965_VNC_20221028_47_B5_20x	P{VT043086-p65.AD}	P{VT047755-GAL4.DBD}	female organism|adult ventral nerve cord	JRC2018UnisexVNC_c	SS01965|GMR_SS01965|JRC_SS01965	FlyLightSplit:SS01965|FlyLightSplitSlideCode:20221028_47_B5|jrc_slide_code_api:20221028_47_B5|neuronbridge:SS01965	tile(s): 'ventral_nerve_cord', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20221028_47_B5', age: 'Day 1-5'
