filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2838588449722728546	JRC_SS69505_Brain_20200813_33_K1_20x	P{VT008474-p65.AD}	P{VT005534-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS69505|JRC_SS69505	FlyLightSplit:SS69505|FlyLightSplitSlideCode:20200813_33_K1|jrc_slide_code_api:20200813_33_K1|neuronbridge:SS69505	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200813_33_K1', age: 'Day 1-5'
20x-Brain-2838588450586755170	JRC_SS69505_Brain_20200813_33_K3_20x	P{VT008474-p65.AD}	P{VT005534-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS69505|JRC_SS69505	FlyLightSplit:SS69505|FlyLightSplitSlideCode:20200813_33_K3|jrc_slide_code_api:20200813_33_K3|neuronbridge:SS69505	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200813_33_K3', age: 'Day 1-5'
20x-Brain-2838588451895378018	JRC_SS69505_Brain_20200813_33_K7_20x	P{VT008474-p65.AD}	P{VT005534-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS69505|JRC_SS69505	FlyLightSplit:SS69505|FlyLightSplitSlideCode:20200813_33_K7|jrc_slide_code_api:20200813_33_K7|neuronbridge:SS69505	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200813_33_K7', age: 'Day 1-5'
20x-Brain-2848495452196700200	JRC_SS69505_Brain_20200904_41_B1_20x	P{VT008474-p65.AD}	P{VT005534-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS69505|JRC_SS69505	FlyLightSplit:SS69505|FlyLightSplitSlideCode:20200904_41_B1|jrc_slide_code_api:20200904_41_B1|neuronbridge:SS69505	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200904_41_B1', age: 'Day 1-5'
20x-Brain-2866777934771781730	JRC_SS69505_Brain_20201023_42_D1_20x	P{VT008474-p65.AD}	P{VT005534-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS69505|JRC_SS69505	FlyLightSplit:SS69505|FlyLightSplitSlideCode:20201023_42_D1|jrc_slide_code_api:20201023_42_D1|neuronbridge:SS69505	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20201023_42_D1', age: 'Day 1-5'
20x-Brain-2869255164085141602	JRC_SS45323_Brain_20201030_46_D5_20x	P{VT019330-p65.AD}	P{VT016254-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS45323|JRC_SS45323	FlyLightSplit:SS45323|FlyLightSplitSlideCode:20201030_46_D5|jrc_slide_code_api:20201030_46_D5|neuronbridge:SS45323	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20201030_46_D5', age: 'Day 1-5'
20x-Brain-2558838718848827490	JRC_SS45323_Brain_20180629_44_B2_20x	P{VT019330-p65.AD}	P{VT016254-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS45323|JRC_SS45323	FlyLightSplit:SS45323|FlyLightSplitSlideCode:20180629_44_B2|jrc_slide_code_api:20180629_44_B2|neuronbridge:SS45323	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180629_44_B2', age: 'Day 1-5'
20x-Brain-2838588450154741858	JRC_SS69505_Brain_20200813_33_K2_20x	P{VT008474-p65.AD}	P{VT005534-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS69505|JRC_SS69505	FlyLightSplit:SS69505|FlyLightSplitSlideCode:20200813_33_K2|jrc_slide_code_api:20200813_33_K2|neuronbridge:SS69505	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200813_33_K2', age: 'Day 1-5'
20x-Brain-2838588451052322914	JRC_SS69505_Brain_20200813_33_K5_20x	P{VT008474-p65.AD}	P{VT005534-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS69505|JRC_SS69505	FlyLightSplit:SS69505|FlyLightSplitSlideCode:20200813_33_K5|jrc_slide_code_api:20200813_33_K5|neuronbridge:SS69505	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200813_33_K5', age: 'Day 1-5'
20x-Brain-2838588451463364706	JRC_SS69505_Brain_20200813_33_K6_20x	P{VT008474-p65.AD}	P{VT005534-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS69505|JRC_SS69505	FlyLightSplit:SS69505|FlyLightSplitSlideCode:20200813_33_K6|jrc_slide_code_api:20200813_33_K6|neuronbridge:SS69505	tile(s): 'brain', effector genotype: 'UAS-Syt-HA, 20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200813_33_K6', age: 'Day 1-5'
