filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2381256372466483298	JRC_SS31997_Brain_20170307_31_G1_20x	P{R22A12-p65.AD}	P{VT014607-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS31997|JRC_SS31997	FlyLightRaw:SS31997|FlyLightRawSlideCode:20170307_31_G1|jrc_slide_code_api:20170307_31_G1	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170307_31_G1', age: 'Day 1-5'
20x-Brain-2381256372609089634	JRC_SS31997_Brain_20170307_31_G2_20x	P{R22A12-p65.AD}	P{VT014607-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS31997|JRC_SS31997	FlyLightRaw:SS31997|FlyLightRawSlideCode:20170307_31_G2|jrc_slide_code_api:20170307_31_G2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170307_31_G2', age: 'Day 1-5'
20x-Brain-2381256372751695970	JRC_SS31997_Brain_20170307_31_G3_20x	P{R22A12-p65.AD}	P{VT014607-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS31997|JRC_SS31997	FlyLightRaw:SS31997|FlyLightRawSlideCode:20170307_31_G3|jrc_slide_code_api:20170307_31_G3	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170307_31_G3', age: 'Day 1-5'
20x-Brain-2381256372894302306	JRC_SS31997_Brain_20170307_31_G4_20x	P{R22A12-p65.AD}	P{VT014607-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS31997|JRC_SS31997	FlyLightRaw:SS31997|FlyLightRawSlideCode:20170307_31_G4|jrc_slide_code_api:20170307_31_G4	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170307_31_G4', age: 'Day 1-5'
20x-Brain-2511716191186190434	JRC_SS48221_Brain_20180223_42_A2_20x	P{VT007170-p65.AD}	P{R55H04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS48221|JRC_SS48221	FlyLightSplit:SS48221|FlyLightSplitSlideCode:20180223_42_A2|jrc_slide_code_api:20180223_42_A2|neuronbridge:SS48221	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180223_42_A2', age: 'Day 1-5'
20x-Brain-2511716191324602466	JRC_SS32023_Brain_20180223_42_A4_20x	P{R91C05-p65.AD}	P{R75F02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS32023|JRC_SS32023	FlyLightSplit:SS32023|FlyLightSplitSlideCode:20180223_42_A4|jrc_slide_code_api:20180223_42_A4|neuronbridge:SS32023	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180223_42_A4', age: 'Day 1-5'
20x-Brain-2511716191467208802	JRC_SS31950_Brain_20180223_42_A6_20x	P{VT014607-p65.AD}	P{R11D09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS31950|JRC_SS31950	FlyLightSplit:SS31950|FlyLightSplitSlideCode:20180223_42_A6|jrc_slide_code_api:20180223_42_A6|neuronbridge:SS31950	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180223_42_A6', age: 'Day 1-5'
20x-Brain-2511716191538511970	JRC_SS31561_Brain_20180223_42_B1_20x	P{VT057295-p65.AD}	P{R31F09-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS31561|JRC_SS31561	FlyLightSplit:SS31561|FlyLightSplitSlideCode:20180223_42_B1|jrc_slide_code_api:20180223_42_B1|neuronbridge:SS31561	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180223_42_B1', age: 'Day 1-5'
20x-Brain-2511716191609815138	JRC_SS31541_Brain_20180223_42_B2_20x	P{VT025783-p65.AD}	P{VT021842-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS31541|JRC_SS31541	FlyLightSplit:SS31541|FlyLightSplitSlideCode:20180223_42_B2|jrc_slide_code_api:20180223_42_B2|neuronbridge:SS31541	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180223_42_B2', age: 'Day 1-5'
20x-Brain-2511716191823724642	JRC_SS51531_Brain_20180223_42_B5_20x	P{R74H07-p65.AD}	P{VT021842-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS51531|JRC_SS51531	FlyLightSplit:SS51531|FlyLightSplitSlideCode:20180223_42_B5|jrc_slide_code_api:20180223_42_B5|neuronbridge:SS51531	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20180223_42_B5', age: 'Day 1-5'
