filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2080822226180898914	JRC_SS02422_Brain_20141201_34_B1_20x	P{VT046081-p65.AD}	P{VT029598-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02422|BJD_SS02422|JRC_SS02422	FlyLightSplit:SS02422|FlyLightSplitSlideCode:20141201_34_B1|jrc_slide_code_api:20141201_34_B1|neuronbridge:SS02422	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141201_34_B1', age: 'Day 1-5'
20x-Brain-2093212815392243810	JRC_SS02422_Brain_20141201_34_B2_20x	P{VT046081-p65.AD}	P{VT029598-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02422|BJD_SS02422|JRC_SS02422	FlyLightSplit:SS02422|FlyLightSplitSlideCode:20141201_34_B2|jrc_slide_code_api:20141201_34_B2|neuronbridge:SS02422	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141201_34_B2', age: 'Day 1-5'
20x-Brain-2093212899278323810	JRC_SS02422_Brain_20141201_34_B3_20x	P{VT046081-p65.AD}	P{VT029598-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02422|BJD_SS02422|JRC_SS02422	FlyLightSplit:SS02422|FlyLightSplitSlideCode:20141201_34_B3|jrc_slide_code_api:20141201_34_B3|neuronbridge:SS02422	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141201_34_B3', age: 'Day 1-5'
20x-Brain-2080822229540536418	JRC_SS02422_Brain_20141201_34_B4_20x	P{VT046081-p65.AD}	P{VT029598-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02422|BJD_SS02422|JRC_SS02422	FlyLightSplit:SS02422|FlyLightSplitSlideCode:20141201_34_B4|jrc_slide_code_api:20141201_34_B4|neuronbridge:SS02422	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141201_34_B4', age: 'Day 1-5'
20x-Brain-2082979970426077282	JRC_SS02406_Brain_20141201_31_C1_20x	P{VT048351-p65.AD}	P{VT044492-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02406|BJD_SS02406|JRC_SS02406	FlyLightSplit:SS02406|FlyLightSplitSlideCode:20141201_31_C1|jrc_slide_code_api:20141201_31_C1|neuronbridge:SS02406	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141201_31_C1', age: 'Day 1-5'
20x-Brain-2082979979687100514	JRC_SS02406_Brain_20141201_31_C2_20x	P{VT048351-p65.AD}	P{VT044492-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02406|BJD_SS02406|JRC_SS02406	FlyLightSplit:SS02406|FlyLightSplitSlideCode:20141201_31_C2|jrc_slide_code_api:20141201_31_C2|neuronbridge:SS02406	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141201_31_C2', age: 'Day 1-5'
20x-Brain-2081688855286644834	JRC_SS02406_Brain_20141201_31_C3_20x	P{VT048351-p65.AD}	P{VT044492-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02406|BJD_SS02406|JRC_SS02406	FlyLightSplit:SS02406|FlyLightSplitSlideCode:20141201_31_C3|jrc_slide_code_api:20141201_31_C3|neuronbridge:SS02406	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141201_31_C3', age: 'Day 1-5'
20x-Brain-2093209883070431330	JRC_SS02436_Brain_20141201_32_E1_20x	P{VT029598-p65.AD}	P{VT046081-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02436|BJD_SS02436|JRC_SS02436	FlyLightSplit:SS02436|FlyLightSplitSlideCode:20141201_32_E1|jrc_slide_code_api:20141201_32_E1|neuronbridge:SS02436	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141201_32_E1', age: 'Day 1-5'
20x-Brain-2093209961344532578	JRC_SS02436_Brain_20141201_32_E2_20x	P{VT029598-p65.AD}	P{VT046081-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02436|BJD_SS02436|JRC_SS02436	FlyLightSplit:SS02436|FlyLightSplitSlideCode:20141201_32_E2|jrc_slide_code_api:20141201_32_E2|neuronbridge:SS02436	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141201_32_E2', age: 'Day 1-5'
20x-Brain-2093210051723395170	JRC_SS02436_Brain_20141201_32_E4_20x	P{VT029598-p65.AD}	P{VT046081-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02436|BJD_SS02436|JRC_SS02436	FlyLightSplit:SS02436|FlyLightSplitSlideCode:20141201_32_E4|jrc_slide_code_api:20141201_32_E4|neuronbridge:SS02436	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20141201_32_E4', age: 'Day 1-5'
20x-Brain-2213778441881256034	JRC_SS02407_Brain_20151124_31_I1_20x	P{VT057342-p65.AD}	P{VT044492-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02407|BJD_SS02407|JRC_SS02407	FlyLightSplit:SS02407|FlyLightSplitSlideCode:20151124_31_I1|jrc_slide_code_api:20151124_31_I1|neuronbridge:SS02407	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151124_31_I1', age: 'Day 1-5'
20x-Brain-2222850067440599138	JRC_SS02407_Brain_20151124_31_I2_20x	P{VT057342-p65.AD}	P{VT044492-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02407|BJD_SS02407|JRC_SS02407	FlyLightSplit:SS02407|FlyLightSplitSlideCode:20151124_31_I2|jrc_slide_code_api:20151124_31_I2|neuronbridge:SS02407	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151124_31_I2', age: 'Day 1-5'
20x-Brain-2222850077540483170	JRC_SS02407_Brain_20151124_31_I4_20x	P{VT057342-p65.AD}	P{VT044492-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS02407|BJD_SS02407|JRC_SS02407	FlyLightSplit:SS02407|FlyLightSplitSlideCode:20151124_31_I4|jrc_slide_code_api:20151124_31_I4|neuronbridge:SS02407	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20151124_31_I4', age: 'Day 1-5'
20x-Brain-2320388433719066722	JRC_SS25868_Brain_20160920_32_I1_20x	P{VT032900-p65.AD}	P{VT016114-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS25868|JRC_SS25868	FlyLightSplit:SS25868|FlyLightSplitSlideCode:20160920_32_I1|jrc_slide_code_api:20160920_32_I1|neuronbridge:SS25868	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160920_32_I1', age: 'Day 1-5'
20x-Brain-2320388433857478754	JRC_SS25868_Brain_20160920_32_I2_20x	P{VT032900-p65.AD}	P{VT016114-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS25868|JRC_SS25868	FlyLightSplit:SS25868|FlyLightSplitSlideCode:20160920_32_I2|jrc_slide_code_api:20160920_32_I2|neuronbridge:SS25868	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160920_32_I2', age: 'Day 1-5'
20x-Brain-2320388433995890786	JRC_SS25868_Brain_20160920_32_I3_20x	P{VT032900-p65.AD}	P{VT016114-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS25868|JRC_SS25868	FlyLightSplit:SS25868|FlyLightSplitSlideCode:20160920_32_I3|jrc_slide_code_api:20160920_32_I3|neuronbridge:SS25868	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160920_32_I3', age: 'Day 1-5'
