filename	label	part_of	Template	synonyms	dbxrefs	comment	is_a
20x-Brain-2296476824131076133	JRC_SS25482_Brain_20160708_30_A2_20x	female organism|adult brain|P{VT049281-GAL4.DBD} ∩ P{VT044959-p65.AD} expression pattern	JRC2018Unisex_c	SS25482|JRC_SS25482	FlyLightSplit:SS25482|FlyLightSplitSlideCode:20160708_30_A2|jrc_slide_code_api:20160708_30_A2|neuronbridge:SS25482	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160708_30_A2', age: 'Adult'	expression pattern fragment
20x-Brain-2296476824445648933	JRC_SS25482_Brain_20160708_30_A5_20x	female organism|adult brain|P{VT049281-GAL4.DBD} ∩ P{VT044959-p65.AD} expression pattern	JRC2018Unisex_c	SS25482|JRC_SS25482	FlyLightSplit:SS25482|FlyLightSplitSlideCode:20160708_30_A5|jrc_slide_code_api:20160708_30_A5|neuronbridge:SS25482	tile(s): 'brain', effector genotype: 'R57C10-Flp2::PEST in attp18;;pJFRC210-10XUAS-FRT>STOP>FRT-myr::smGFP-OLLAS in attP2, pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005, pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM2', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160708_30_A5', age: 'Adult'	expression pattern fragment
20x-Brain-2376214793485811810	JRC_SS31997_Brain_20170217_20_A1_20x	female organism|adult brain|P{VT014607-GAL4.DBD} ∩ P{R22A12-p65.AD} expression pattern	JRC2018Unisex_c	SS31997|JRC_SS31997	FlyLightSplit:SS31997|FlyLightSplitSlideCode:20170217_20_A1|jrc_slide_code_api:20170217_20_A1|neuronbridge:SS31997	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170217_20_A1', age: 'Adult'	expression pattern fragment
20x-Brain-2376214793787801698	JRC_SS31997_Brain_20170217_20_A2_20x	female organism|adult brain|P{VT014607-GAL4.DBD} ∩ P{R22A12-p65.AD} expression pattern	JRC2018Unisex_c	SS31997|JRC_SS31997	FlyLightRaw:SS31997|FlyLightRawSlideCode:20170217_20_A2|jrc_slide_code_api:20170217_20_A2	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170217_20_A2', age: 'Adult'	expression pattern fragment
20x-Brain-2376214794052042850	JRC_SS31997_Brain_20170217_20_A3_20x	female organism|adult brain|P{VT014607-GAL4.DBD} ∩ P{R22A12-p65.AD} expression pattern	JRC2018Unisex_c	SS31997|JRC_SS31997	FlyLightRaw:SS31997|FlyLightRawSlideCode:20170217_20_A3|jrc_slide_code_api:20170217_20_A3	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170217_20_A3', age: 'Adult'	expression pattern fragment
20x-Brain-2376214794320478306	JRC_SS31997_Brain_20170217_20_A4_20x	female organism|adult brain|P{VT014607-GAL4.DBD} ∩ P{R22A12-p65.AD} expression pattern	JRC2018Unisex_c	SS31997|JRC_SS31997	FlyLightSplit:SS31997|FlyLightSplitSlideCode:20170217_20_A4|jrc_slide_code_api:20170217_20_A4|neuronbridge:SS31997	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170217_20_A4', age: 'Adult'	expression pattern fragment
20x-Brain-2376214794584719458	JRC_SS31997_Brain_20170217_20_A5_20x	female organism|adult brain|P{VT014607-GAL4.DBD} ∩ P{R22A12-p65.AD} expression pattern	JRC2018Unisex_c	SS31997|JRC_SS31997	FlyLightRaw:SS31997|FlyLightRawSlideCode:20170217_20_A5|jrc_slide_code_api:20170217_20_A5	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170217_20_A5', age: 'Adult'	expression pattern fragment
20x-Brain-2376214794853154914	JRC_SS31997_Brain_20170217_20_A6_20x	female organism|adult brain|P{VT014607-GAL4.DBD} ∩ P{R22A12-p65.AD} expression pattern	JRC2018Unisex_c	SS31997|JRC_SS31997	FlyLightSplit:SS31997|FlyLightSplitSlideCode:20170217_20_A6|jrc_slide_code_api:20170217_20_A6|neuronbridge:SS31997	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170217_20_A6', age: 'Adult'	expression pattern fragment
20x-Brain-2390983248558686306	JRC_SS34789_Brain_20170331_23_F1_20x	female organism|adult brain|P{R73C03-GAL4.DBD} ∩ P{VT064565-p65.AD} expression pattern	JRC2018Unisex_c	SS34789|JRC_SS34789	FlyLightSplit:SS34789|FlyLightSplitSlideCode:20170331_23_F1|jrc_slide_code_api:20170331_23_F1|neuronbridge:SS34789	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_23_F1', age: 'Adult'	expression pattern fragment
20x-Brain-2390983248764207202	JRC_SS34789_Brain_20170331_23_F2_20x	female organism|adult brain|P{R73C03-GAL4.DBD} ∩ P{VT064565-p65.AD} expression pattern	JRC2018Unisex_c	SS34789|JRC_SS34789	FlyLightSplit:SS34789|FlyLightSplitSlideCode:20170331_23_F2|jrc_slide_code_api:20170331_23_F2|neuronbridge:SS34789	tile(s): 'brain', effector genotype: 'pBPhsFlp2::PEST in attP3;; pJFRC201-10XUAS-FRT>STOP>FRT-myr::smGFP-HA in VK00005,pJFRC240-10XUAS-FRT>STOP>FRT-myr::smGFP-V5-THS-10XUAS-FRT>STOP>FRT-myr::smGFP-FLAG in su(Hw)attP1/ TM3, Sb', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170331_23_F2', age: 'Adult'	expression pattern fragment
