filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2404001750991241314	JRC_SS36551_Brain_20170510_31_H1_20x	P{VT043699-p65.AD}	P{R11A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS36551|JRC_SS36551	FlyLightRaw:SS36551|FlyLightRawSlideCode:20170510_31_H1|jrc_slide_code_api:20170510_31_H1	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170510_31_H1', age: 'Day 1-5'
20x-Brain-2404001751121264738	JRC_SS36551_Brain_20170510_31_H2_20x	P{VT043699-p65.AD}	P{R11A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS36551|JRC_SS36551	FlyLightRaw:SS36551|FlyLightRawSlideCode:20170510_31_H2|jrc_slide_code_api:20170510_31_H2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170510_31_H2', age: 'Day 1-5'
20x-Brain-2404001751255482466	JRC_SS36551_Brain_20170510_31_H3_20x	P{VT043699-p65.AD}	P{R11A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS36551|JRC_SS36551	FlyLightRaw:SS36551|FlyLightRawSlideCode:20170510_31_H3|jrc_slide_code_api:20170510_31_H3	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170510_31_H3', age: 'Day 1-5'
20x-Brain-2404001751364534370	JRC_SS36551_Brain_20170510_31_H4_20x	P{VT043699-p65.AD}	P{R11A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS36551|JRC_SS36551	FlyLightRaw:SS36551|FlyLightRawSlideCode:20170510_31_H4|jrc_slide_code_api:20170510_31_H4	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170510_31_H4', age: 'Day 1-5'
20x-Brain-2404001751494557794	JRC_SS36551_Brain_20170510_31_H5_20x	P{VT043699-p65.AD}	P{R11A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS36551|JRC_SS36551	FlyLightRaw:SS36551|FlyLightRawSlideCode:20170510_31_H5|jrc_slide_code_api:20170510_31_H5	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170510_31_H5', age: 'Day 1-5'
20x-Brain-2437767820851806306	JRC_SS36564_Brain_20170810_31_G1_20x	P{VT064565-p65.AD}	P{VT043699-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS36564|JRC_SS36564	FlyLightRaw:SS36564|FlyLightRawSlideCode:20170810_31_G1|jrc_slide_code_api:20170810_31_G1	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170810_31_G1', age: 'Day 1-5'
20x-Brain-2437767820914720866	JRC_SS36564_Brain_20170810_31_G2_20x	P{VT064565-p65.AD}	P{VT043699-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS36564|JRC_SS36564	FlyLightRaw:SS36564|FlyLightRawSlideCode:20170810_31_G2|jrc_slide_code_api:20170810_31_G2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170810_31_G2', age: 'Day 1-5'
20x-Brain-2437767820977635426	JRC_SS36564_Brain_20170810_31_G3_20x	P{VT064565-p65.AD}	P{VT043699-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS36564|JRC_SS36564	FlyLightRaw:SS36564|FlyLightRawSlideCode:20170810_31_G3|jrc_slide_code_api:20170810_31_G3	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170810_31_G3', age: 'Day 1-5'
20x-Brain-2437767821040549986	JRC_SS36564_Brain_20170810_31_G4_20x	P{VT064565-p65.AD}	P{VT043699-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS36564|JRC_SS36564	FlyLightRaw:SS36564|FlyLightRawSlideCode:20170810_31_G4|jrc_slide_code_api:20170810_31_G4	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170810_31_G4', age: 'Day 1-5'
20x-Brain-2437767821099270242	JRC_SS36564_Brain_20170810_31_G5_20x	P{VT064565-p65.AD}	P{VT043699-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS36564|JRC_SS36564	FlyLightRaw:SS36564|FlyLightRawSlideCode:20170810_31_G5|jrc_slide_code_api:20170810_31_G5	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170810_31_G5', age: 'Day 1-5'
