subject_id	object	relation	pub	subject_name	comment
VFB_jrmc2ot6	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN03B080_R (MaleCNS:814114)	male-cns:v0.9 251117
VFB_jrmc2ov2	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN03B089_R (MaleCNS:814841)	male-cns:v0.9 251117
VFB_jrmc2rtz	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN11B021_c_R (MaleCNS:815016)	male-cns:v0.9 251117
VFB_jrmc2wg4	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN03B061_R (MaleCNS:912300)	male-cns:v0.9 251117
VFB_jrmc3kqd	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	None (MaleCNS:934454)	male-cns:v0.9 251117
VFB_jrmc2o8e	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN23B041_R (MaleCNS:801340)	male-cns:v0.9 251117
VFB_jrmc2p9f	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN04B101_L (MaleCNS:801569)	male-cns:v0.9 251117
VFB_jrmc2w0w	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN03A045_L (MaleCNS:804129)	male-cns:v0.9 251117
VFB_jrmc2reb	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN09B053_R (MaleCNS:817485)	male-cns:v0.9 251117
VFB_jrmc2v2m	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN01A039_R (MaleCNS:904133)	male-cns:v0.9 251117
VFB_jrmc2ltt	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN16B020_L (MaleCNS:904280)	male-cns:v0.9 251117
VFB_jrmc2rec	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN09B053_R (MaleCNS:940470)	male-cns:v0.9 251117
VFB_jrmc2vw5	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN03A013_R (MaleCNS:803198)	male-cns:v0.9 251117
VFB_jrmc2p9q	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN04B102_R (MaleCNS:803305)	male-cns:v0.9 251117
VFB_jrmc2p9r	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN04B102_R (MaleCNS:806769)	male-cns:v0.9 251117
VFB_jrmc2q9i	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN07B055_R (MaleCNS:807919)	male-cns:v0.9 251117
VFB_jrmc2o1p	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN21A087_R (MaleCNS:813209)	male-cns:v0.9 251117
VFB_jrmc2sj2	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN13A018_R (MaleCNS:904262)	male-cns:v0.9 251117
VFB_jrmc2nt0	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN21A009_R (MaleCNS:905896)	male-cns:v0.9 251117
VFB_jrmc2oyk	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN04B020_L (MaleCNS:801763)	male-cns:v0.9 251117
VFB_jrmc2v07	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN01A015_R (MaleCNS:802743)	male-cns:v0.9 251117
VFB_jrmc2own	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN04B008_L (MaleCNS:802953)	male-cns:v0.9 251117
VFB_jrmc2v9h	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN01A083_b_L (MaleCNS:806627)	male-cns:v0.9 251117
VFB_jrmc2lt8	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN14B011_R (MaleCNS:821584)	male-cns:v0.9 251117
VFB_jrmc2v9i	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN01A083_b_L (MaleCNS:904699)	male-cns:v0.9 251117
VFB_jrmc2n64	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN20A.22A001_L (MaleCNS:906687)	male-cns:v0.9 251117
VFB_jrmc2vnb	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN02A010_R (MaleCNS:803450)	male-cns:v0.9 251117
VFB_jrmc2q5c	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN06B083_L (MaleCNS:806919)	male-cns:v0.9 251117
VFB_jrmc2q15	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN06B064_L (MaleCNS:807771)	male-cns:v0.9 251117
VFB_jrmc2q16	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN06B064_L (MaleCNS:808069)	male-cns:v0.9 251117
VFB_jrmc2mgw	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN18B044_L (MaleCNS:808449)	male-cns:v0.9 251117
VFB_jrmc3kqe	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	None (MaleCNS:816155)	male-cns:v0.9 251117
VFB_jrmc2mcm	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN17A105_R (MaleCNS:816316)	male-cns:v0.9 251117
VFB_jrmc2mfn	Notch OFF hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN18B029_L (MaleCNS:803579)	male-cns:v0.9 251117
VFB_jrmc2w3l	Notch ON hemilineage neuron	is_a	doi:10.1101/2025.10.09.680999	IN03A059_L (MaleCNS:805094)	male-cns:v0.9 251117
