filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2854253272930189410	JRC_SS49982_Brain_20200925_42_A3_20x	P{R77D08-p65.AD}	P{VT029514-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS49982|JRC_SS49982	FlyLightRaw:SS49982|FlyLightRawSlideCode:20200925_42_A3|jrc_slide_code_api:20200925_42_A3	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200925_42_A3', age: 'Day 1-5'
20x-Brain-2854253274977009762	JRC_SS51038_Brain_20200925_42_B2_20x	P{VT030558-p65.AD}	P{VT001497-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS51038|JRC_SS51038	FlyLightRaw:SS51038|FlyLightRawSlideCode:20200925_42_B2|jrc_slide_code_api:20200925_42_B2	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200925_42_B2', age: 'Day 1-5'
20x-Brain-2854253276918972514	JRC_SS28382_Brain_20200925_42_C1_20x	P{R18G02-p65.AD}	P{R49C03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS28382|JRC_SS28382	FlyLightSplit:SS28382|FlyLightSplitSlideCode:20200925_42_C1|jrc_slide_code_api:20200925_42_C1|neuronbridge:SS28382	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200925_42_C1', age: 'Day 1-5'
20x-Brain-2854253277686530146	JRC_SS50829_Brain_20200925_42_C3_20x	P{VT033290-p65.AD}	P{VT027767-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS50829|JRC_SS50829	FlyLightSplit:SS50829|FlyLightSplitSlideCode:20200925_42_C3|jrc_slide_code_api:20200925_42_C3|neuronbridge:SS50829	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200925_42_C3', age: 'Day 1-5'
20x-Brain-2854546962131189858	JRC_SS29893_Brain_20200925_43_A3_20x	P{R67F03-p65.AD}	P{VT050658-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS29893|JRC_SS29893	FlyLightSplit:SS29893|FlyLightSplitSlideCode:20200925_43_A3|jrc_slide_code_api:20200925_43_A3|neuronbridge:SS29893	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200925_43_A3', age: 'Day 1-5'
20x-Brain-2854546963800522850	JRC_SS41605_Brain_20200925_43_B1_20x	P{R80A11-p65.AD}	P{VT038205-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS41605|JRC_SS41605	FlyLightRaw:SS41605|FlyLightRawSlideCode:20200925_43_B1|jrc_slide_code_api:20200925_43_B1	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200925_43_B1', age: 'Day 1-5'
20x-Brain-2855558497808941154	JRC_SS48406_Brain_20200925_41_B3_20x	P{VT048352-p65.AD}	P{VT039769-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS48406|JRC_SS48406	FlyLightRaw:SS48406|FlyLightRawSlideCode:20200925_41_B3|jrc_slide_code_api:20200925_41_B3	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200925_41_B3', age: 'Day 1-5'
20x-Brain-2855558498995929186	JRC_SS40489_Brain_20200925_41_B6_20x	P{R36B06-p65.AD}	P{VT007767-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS40489|JRC_SS40489	FlyLightRaw:SS40489|FlyLightRawSlideCode:20200925_41_B6|jrc_slide_code_api:20200925_41_B6	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20200925_41_B6', age: 'Day 1-5'
20x-Brain-2890079279469559841	JRC_SS49982_Brain_20201218_49_A2_20x	P{R77D08-p65.AD}	P{VT029514-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS49982|JRC_SS49982	FlyLightRaw:SS49982|FlyLightRawSlideCode:20201218_49_A2|jrc_slide_code_api:20201218_49_A2	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20201218_49_A2', age: 'Day 1-5'
20x-Brain-2890079425787854881	JRC_SS51038_Brain_20201218_49_A3_20x	P{VT030558-p65.AD}	P{VT001497-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS51038|JRC_SS51038	FlyLightRaw:SS51038|FlyLightRawSlideCode:20201218_49_A3|jrc_slide_code_api:20201218_49_A3	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20201218_49_A3', age: 'Day 1-5'
20x-Brain-2890079841485324321	JRC_SS41605_Brain_20201218_49_B3_20x	P{R80A11-p65.AD}	P{VT038205-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS41605|JRC_SS41605	FlyLightSplit:SS41605|FlyLightSplitSlideCode:20201218_49_B3|jrc_slide_code_api:20201218_49_B3|neuronbridge:SS41605	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20201218_49_B3', age: 'Day 1-5'
20x-Brain-2890081626698547233	JRC_SS40489_Brain_20201218_49_D4_20x	P{R36B06-p65.AD}	P{VT007767-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS40489|JRC_SS40489	FlyLightSplit:SS40489|FlyLightSplitSlideCode:20201218_49_D4|jrc_slide_code_api:20201218_49_D4|neuronbridge:SS40489	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20201218_49_D4', age: 'Day 1-5'
20x-Brain-2892220168937668706	JRC_SS48406_Brain_20201218_49_A5_20x	P{VT048352-p65.AD}	P{VT039769-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS48406|JRC_SS48406	FlyLightSplit:SS48406|FlyLightSplitSlideCode:20201218_49_A5|jrc_slide_code_api:20201218_49_A5|neuronbridge:SS48406	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20201218_49_A5', age: 'Day 1-5'
20x-Brain-3031763180188598370	JRC_SS49982_Brain_20220128_46_B3_20x	P{R77D08-p65.AD}	P{VT029514-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS49982|JRC_SS49982	FlyLightSplit:SS49982|FlyLightSplitSlideCode:20220128_46_B3|jrc_slide_code_api:20220128_46_B3|neuronbridge:SS49982	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220128_46_B3', age: 'Day 1-5'
20x-Brain-3031763180327010402	JRC_SS51038_Brain_20220128_46_B4_20x	P{VT030558-p65.AD}	P{VT001497-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS51038|JRC_SS51038	FlyLightSplit:SS51038|FlyLightSplitSlideCode:20220128_46_B4|jrc_slide_code_api:20220128_46_B4|neuronbridge:SS51038	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220128_46_B4', age: 'Day 1-5'
20x-Brain-3116888344328405090	JRC_SS31232_Brain_20220923_43_A2_20x	P{VT063643-p65.AD}	P{VT059781-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS31232|JRC_SS31232	FlyLightSplit:SS31232|FlyLightSplitSlideCode:20220923_43_A2|jrc_slide_code_api:20220923_43_A2|neuronbridge:SS31232	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220923_43_A2', age: 'Day 1-5'
20x-Brain-3116888347964866658	JRC_SS31219_Brain_20220923_43_D5_20x	P{VT045153-p65.AD}	P{VT019074-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS31219|JRC_SS31219	FlyLightSplit:SS31219|FlyLightSplitSlideCode:20220923_43_D5|jrc_slide_code_api:20220923_43_D5|neuronbridge:SS31219	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220923_43_D5', age: 'Day 1-5'
20x-Brain-3120459498020405346	JRC_SS28596_Brain_20220923_45_C4_20x	P{R94B04-p65.AD}	P{R86H08-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS28596|JRC_SS28596	FlyLightSplit:SS28596|FlyLightSplitSlideCode:20220923_45_C4|jrc_slide_code_api:20220923_45_C4|neuronbridge:SS28596	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220923_45_C4', age: 'Day 1-5'
20x-Brain-3120459499815567458	JRC_SS37652_Brain_20220923_45_E4_20x	P{VT040698-p65.AD}	P{VT023490-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS37652|JRC_SS37652	FlyLightSplit:SS37652|FlyLightSplitSlideCode:20220923_45_E4|jrc_slide_code_api:20220923_45_E4|neuronbridge:SS37652	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220923_45_E4', age: 'Day 1-5'
20x-Brain-3120459500557959266	JRC_SS25470_Brain_20220923_45_F3_20x	P{VT063643-p65.AD}	P{VT048352-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS25470|JRC_SS25470	FlyLightSplit:SS25470|FlyLightSplitSlideCode:20220923_45_F3|jrc_slide_code_api:20220923_45_F3|neuronbridge:SS25470	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20220923_45_F3', age: 'Day 1-5'
