filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2305046712294572177	JRC_SS32237_Brain_20160712_31_F1_20x	P{R11A07-p65.AD}	P{VT043700-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS32237|JRC_SS32237	FlyLightSplit:SS32237|FlyLightSplitSlideCode:20160712_31_F1|jrc_slide_code_api:20160712_31_F1|neuronbridge:SS32237	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160712_31_F1', age: 'Day 1-5'
20x-Brain-2305046712424595601	JRC_SS32237_Brain_20160712_31_F2_20x	P{R11A07-p65.AD}	P{VT043700-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS32237|JRC_SS32237	FlyLightSplit:SS32237|FlyLightSplitSlideCode:20160712_31_F2|jrc_slide_code_api:20160712_31_F2|neuronbridge:SS32237	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20160712_31_F2', age: 'Day 1-5'
20x-Brain-2377652526838186082	JRC_SS32237_Brain_20170223_33_A1_20x	P{R11A07-p65.AD}	P{VT043700-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS32237|JRC_SS32237	FlyLightSplit:SS32237|FlyLightSplitSlideCode:20170223_33_A1|jrc_slide_code_api:20170223_33_A1|neuronbridge:SS32237	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170223_33_A1', age: 'Day 1-5'
20x-Brain-2377652527014346850	JRC_SS32237_Brain_20170223_33_A2_20x	P{R11A07-p65.AD}	P{VT043700-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS32237|JRC_SS32237	FlyLightSplit:SS32237|FlyLightSplitSlideCode:20170223_33_A2|jrc_slide_code_api:20170223_33_A2|neuronbridge:SS32237	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170223_33_A2', age: 'Day 1-5'
20x-Brain-2377652527127593058	JRC_SS32237_Brain_20170223_33_A3_20x	P{R11A07-p65.AD}	P{VT043700-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS32237|JRC_SS32237	FlyLightSplit:SS32237|FlyLightSplitSlideCode:20170223_33_A3|jrc_slide_code_api:20170223_33_A3|neuronbridge:SS32237	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170223_33_A3', age: 'Day 1-5'
20x-Brain-2377652527236644962	JRC_SS32237_Brain_20170223_33_A4_20x	P{R11A07-p65.AD}	P{VT043700-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS32237|JRC_SS32237	FlyLightSplit:SS32237|FlyLightSplitSlideCode:20170223_33_A4|jrc_slide_code_api:20170223_33_A4|neuronbridge:SS32237	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170223_33_A4', age: 'Day 1-5'
20x-Brain-2377652527345696866	JRC_SS32237_Brain_20170223_33_A5_20x	P{R11A07-p65.AD}	P{VT043700-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS32237|JRC_SS32237	FlyLightSplit:SS32237|FlyLightSplitSlideCode:20170223_33_A5|jrc_slide_code_api:20170223_33_A5|neuronbridge:SS32237	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170223_33_A5', age: 'Day 1-5'
20x-Brain-2377652527454748770	JRC_SS32237_Brain_20170223_33_A6_20x	P{R11A07-p65.AD}	P{VT043700-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS32237|JRC_SS32237	FlyLightSplit:SS32237|FlyLightSplitSlideCode:20170223_33_A6|jrc_slide_code_api:20170223_33_A6|neuronbridge:SS32237	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170223_33_A6', age: 'Day 1-5'
20x-Brain-2377652527567994978	JRC_SS32237_Brain_20170223_33_A7_20x	P{R11A07-p65.AD}	P{VT043700-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS32237|JRC_SS32237	FlyLightSplit:SS32237|FlyLightSplitSlideCode:20170223_33_A7|jrc_slide_code_api:20170223_33_A7|neuronbridge:SS32237	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170223_33_A7', age: 'Day 1-5'
20x-Brain-2377652527677046882	JRC_SS32237_Brain_20170223_33_A8_20x	P{R11A07-p65.AD}	P{VT043700-GAL4.DBD}	male organism|adult brain	JRC2018Unisex_c	SS32237|JRC_SS32237	FlyLightSplit:SS32237|FlyLightSplitSlideCode:20170223_33_A8|jrc_slide_code_api:20170223_33_A8|neuronbridge:SS32237	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20170223_33_A8', age: 'Day 1-5'
