subject_id	object	relation	pub	subject_name	comment
VFB_jrmc2jse	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	KCab-s_R (MaleCNS:500003)	male-cns:v0.9 251117
VFB_jrmc2jsf	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	KCab-s_R (MaleCNS:550403)	male-cns:v0.9 251117
VFB_jrmc2jsg	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	KCab-s_R (MaleCNS:551561)	male-cns:v0.9 251117
VFB_jrmc2jsh	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	KCab-s_R (MaleCNS:918516)	male-cns:v0.9 251117
VFB_jrmc1du6	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	SMP408_d_R (MaleCNS:20172)	male-cns:v0.9 251117
VFB_jrmc1dtf	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	SMP406_c_R (MaleCNS:25464)	male-cns:v0.9 251117
VFB_jrmc1dtm	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	SMP407_R (MaleCNS:25512)	male-cns:v0.9 251117
VFB_jrmc1du1	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	SMP408_c_R (MaleCNS:30441)	male-cns:v0.9 251117
VFB_jrmc1dtd	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	SMP406_b_R (MaleCNS:32521)	male-cns:v0.9 251117
VFB_jrmc1du7	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	SMP408_d_R (MaleCNS:36344)	male-cns:v0.9 251117
VFB_jrmc1du2	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	SMP408_c_R (MaleCNS:42256)	male-cns:v0.9 251117
VFB_jrmc1du3	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	SMP408_c_R (MaleCNS:44776)	male-cns:v0.9 251117
VFB_jrmc1dtg	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	SMP406_c_R (MaleCNS:517941)	male-cns:v0.9 251117
VFB_jrmc1du8	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	SMP408_d_R (MaleCNS:524561)	male-cns:v0.9 251117
VFB_jrmc2974	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	LHAV2k6_R (MaleCNS:17573)	male-cns:v0.9 251117
VFB_jrmc221y	right side of organism	has_soma_location	doi:10.1101/2025.10.09.680999	LHPD4d1_R (MaleCNS:18824)	male-cns:v0.9 251117
