filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-1965223382324609031	JRC_OL0047B_Brain_20131210_32_E3_20x	P{R19G02-p65.AD}	P{R12E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0047B|GMR_OL0047B|JRC_OL0047B	FlyLightRaw:OL0047B|FlyLightRawSlideCode:20131210_32_E3|jrc_slide_code_api:20131210_32_E3	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131210_32_E3', age: 'Day 1-5'
20x-Brain-1965223397080170503	JRC_OL0047B_Brain_20131210_32_E4_20x	P{R19G02-p65.AD}	P{R12E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0047B|GMR_OL0047B|JRC_OL0047B	FlyLightRaw:OL0047B|FlyLightRawSlideCode:20131210_32_E4|jrc_slide_code_api:20131210_32_E4	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20131210_32_E4', age: 'Day 1-5'
20x-Brain-1974363204804935778	JRC_SS00810_Brain_20140114_32_B2_20x	P{R28D05-p65.AD}	P{R55H05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00810|GMR_SS00810|JRC_SS00810	FlyLightRaw:SS00810|FlyLightRawSlideCode:20140114_32_B2|jrc_slide_code_api:20140114_32_B2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140114_32_B2', age: 'Day 1-5'
20x-Brain-2002548910689615970	JRC_SS00810_Brain_20140421_31_D2_20x	P{R28D05-p65.AD}	P{R55H05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00810|GMR_SS00810|JRC_SS00810	FlyLightRaw:SS00810|FlyLightRawSlideCode:20140421_31_D2|jrc_slide_code_api:20140421_31_D2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140421_31_D2', age: 'Day 1-5'
20x-Brain-2022140520351924322	JRC_OL0047B_Brain_20140619_31_I1_20x	P{R19G02-p65.AD}	P{R12E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0047B|GMR_OL0047B|JRC_OL0047B	FlyLightRaw:OL0047B|FlyLightRawSlideCode:20140619_31_I1|jrc_slide_code_api:20140619_31_I1	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140619_31_I1', age: 'Day 1-5'
20x-Brain-2022140520955904098	JRC_OL0047B_Brain_20140619_31_I2_20x	P{R19G02-p65.AD}	P{R12E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0047B|GMR_OL0047B|JRC_OL0047B	FlyLightRaw:OL0047B|FlyLightRawSlideCode:20140619_31_I2|jrc_slide_code_api:20140619_31_I2	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140619_31_I2', age: 'Day 1-5'
20x-Brain-2022140521455026274	JRC_OL0047B_Brain_20140619_31_I3_20x	P{R19G02-p65.AD}	P{R12E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0047B|GMR_OL0047B|JRC_OL0047B	FlyLightRaw:OL0047B|FlyLightRawSlideCode:20140619_31_I3|jrc_slide_code_api:20140619_31_I3	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140619_31_I3', age: 'Day 1-5'
20x-Brain-2022140522088366178	JRC_OL0047B_Brain_20140619_31_I4_20x	P{R19G02-p65.AD}	P{R12E04-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	OL0047B|GMR_OL0047B|JRC_OL0047B	FlyLightRaw:OL0047B|FlyLightRawSlideCode:20140619_31_I4|jrc_slide_code_api:20140619_31_I4	tile(s): 'brain', effector genotype: '20XUAS-CsChrimson-mVenus trafficked in attP18', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140619_31_I4', age: 'Day 1-5'
20x-Brain-2184353318350880866	JRC_SS03752_Brain_20150805_31_E1_20x	P{R38G02-p65.AD}	P{R24A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03752|JRC_SS03752	FlyLightRaw:SS03752|FlyLightRawSlideCode:20150805_31_E1|jrc_slide_code_api:20150805_31_E1	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150805_31_E1', age: 'Day 1-5'
20x-Brain-2184353328715006050	JRC_SS03752_Brain_20150805_31_E2_20x	P{R38G02-p65.AD}	P{R24A07-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS03752|JRC_SS03752	FlyLightRaw:SS03752|FlyLightRawSlideCode:20150805_31_E2|jrc_slide_code_api:20150805_31_E2	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20150805_31_E2', age: 'Day 1-5'
