filename	label	AD	DBD	part_of	Template	synonyms	dbxrefs	comment
20x-Brain-2030820134662176866	JRC_SS00733_Brain_20140624_33_E1_20x	P{R58E07-p65.AD}	P{R39H12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00733|GMR_SS00733|JRC_SS00733	FlyLightSplit:SS00733|FlyLightSplitSlideCode:20140624_33_E1|jrc_slide_code_api:20140624_33_E1|neuronbridge:SS00733	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140624_33_E1', age: 'Day 1-5'
20x-Brain-2030820144627843170	JRC_SS00734_Brain_20140624_33_F1_20x	P{R73C04-p65.AD}	P{R39H12-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00734|GMR_SS00734|JRC_SS00734	FlyLightSplit:SS00734|FlyLightSplitSlideCode:20140624_33_F1|jrc_slide_code_api:20140624_33_F1|neuronbridge:SS00734	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140624_33_F1', age: 'Day 1-5'
20x-Brain-2030820154929053794	JRC_SS00736_Brain_20140624_33_G1_20x	P{R21A07-p65.AD}	P{R72A01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00736|GMR_SS00736|JRC_SS00736	FlyLightSplit:SS00736|FlyLightSplitSlideCode:20140624_33_G1|jrc_slide_code_api:20140624_33_G1|neuronbridge:SS00736	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140624_33_G1', age: 'Day 1-5'
20x-Brain-2030820164768890978	JRC_SS00737_Brain_20140624_33_H1_20x	P{R10A12-p65.AD}	P{R81E05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00737|GMR_SS00737|JRC_SS00737	FlyLightSplit:SS00737|FlyLightSplitSlideCode:20140624_33_H1|jrc_slide_code_api:20140624_33_H1|neuronbridge:SS00737	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140624_33_H1', age: 'Day 1-5'
20x-Brain-2030820175397257314	JRC_SS00738_Brain_20140624_33_I1_20x	P{R81D05-p65.AD}	P{R81E05-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00738|GMR_SS00738|JRC_SS00738	FlyLightSplit:SS00738|FlyLightSplitSlideCode:20140624_33_I1|jrc_slide_code_api:20140624_33_I1|neuronbridge:SS00738	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140624_33_I1', age: 'Day 1-5'
20x-Brain-2026743731721338978	JRC_SS01058_Brain_20140623_32_B1_20x	P{R21C05-p65.AD}	P{R28E01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01058|GMR_SS01058|JRC_SS01058	FlyLightSplit:SS01058|FlyLightSplitSlideCode:20140623_32_B1|jrc_slide_code_api:20140623_32_B1|neuronbridge:SS01058	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_32_B1', age: 'Day 1-5'
20x-Brain-2025678375686766690	JRC_SS01048_Brain_20140623_31_C3_20x	P{VT040541-p65.AD}	P{VT050661-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01048|GMR_SS01048|JRC_SS01048	FlyLightSplit:SS01048|FlyLightSplitSlideCode:20140623_31_C3|jrc_slide_code_api:20140623_31_C3|neuronbridge:SS01048	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_31_C3', age: 'Day 1-5'
20x-Brain-2025678793275867234	JRC_SS01065_Brain_20140623_32_I4_20x	P{R30C01-p65.AD}	P{R85H01-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS01065|GMR_SS01065|JRC_SS01065	FlyLightSplit:SS01065|FlyLightSplitSlideCode:20140623_32_I4|jrc_slide_code_api:20140623_32_I4|neuronbridge:SS01065	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_32_I4', age: 'Day 1-5'
20x-Brain-2025678885877710946	JRC_SS00724_Brain_20140623_34_F1_20x	P{R31B08-p65.AD}	P{R24A03-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00724|GMR_SS00724|JRC_SS00724	FlyLightSplit:SS00724|FlyLightSplitSlideCode:20140623_34_F1|jrc_slide_code_api:20140623_34_F1|neuronbridge:SS00724	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_34_F1', age: 'Day 1-5'
20x-Brain-2025678950633570402	JRC_SS00728_Brain_20140623_34_J3_20x	P{R25C08-p65.AD}	P{R79H02-GAL4.DBD}	female organism|adult brain	JRC2018Unisex_c	SS00728|GMR_SS00728|JRC_SS00728	FlyLightSplit:SS00728|FlyLightSplitSlideCode:20140623_34_J3|jrc_slide_code_api:20140623_34_J3|neuronbridge:SS00728	tile(s): 'brain', effector genotype: 'w;;pJFRC225-5XUAS-IVS-myr::smFLAG in VK00005, pJFRC51-3XUAS-IVS-Syt::smHA in su(Hw)attP1', objective: 'Plan-Apochromat 20x/0.8 M27', mounting protocol: 'DPX PBS Mounting', slide_code: '20140623_34_J3', age: 'Day 1-5'
