subject_external_id	subject_name	subject_external_db	relation	object	pub
810034	IN08A032_R (MaleCNS:810034)	male-cns_v1_0	is_a	adult IN08A032 neuron	
810035	ENXXX226_R (MaleCNS:810035)	male-cns_v1_0	is_a	adult ENXXX226 neuron	
810036	IN23B090_L (MaleCNS:810036)	male-cns_v1_0	is_a	adult IN23B090 neuron	
810037	None (MaleCNS:810037)	male-cns_v1_0	is_a	adult SNxx04 neuron	
810038	IN12A054_L (MaleCNS:810038)	male-cns_v1_0	is_a	adult IN12A054 neuron	
810039	None (MaleCNS:810039)	male-cns_v1_0	is_a	sensory neuron of wing campaniform sensillum	
81004	KCg-m_R (MaleCNS:81004)	male-cns_v1_0	is_a	gamma main Kenyon cell	
810040	None (MaleCNS:810040)	male-cns_v1_0	is_a	adult endocrine corazonin neuron of brain	
810041	None (MaleCNS:810041)	male-cns_v1_0	is_a	femoral chordotonal hook neuron	
810042	IN16B047_R (MaleCNS:810042)	male-cns_v1_0	is_a	adult IN16B047 neuron	
810043	None (MaleCNS:810043)	male-cns_v1_0	is_a	sensory neuron of wing campaniform sensillum	
810044	IN11B015_R (MaleCNS:810044)	male-cns_v1_0	is_a	adult IN11B015 neuron	
810045	IN01B065_L (MaleCNS:810045)	male-cns_v1_0	is_a	adult IN01B065 neuron	
810046	IN04B081_L (MaleCNS:810046)	male-cns_v1_0	is_a	adult IN04B081 neuron	
810048	IN16B077_R (MaleCNS:810048)	male-cns_v1_0	is_a	adult IN16B077 neuron	
810049	LgLG8_L (MaleCNS:810049)	male-cns_v1_0	is_a	adult SNch13 neuron	
81005	KCg-m_R (MaleCNS:81005)	male-cns_v1_0	is_a	gamma main Kenyon cell	
810050	None (MaleCNS:810050)	male-cns_v1_0	is_a	wing margin mechanosensory bristle	
810052	None (MaleCNS:810052)	male-cns_v1_0	is_a	mechanosensory neuron of hair plate	
810053	None (MaleCNS:810053)	male-cns_v1_0	is_a	adult SNxx33 neuron	
810056	IN13B026_L (MaleCNS:810056)	male-cns_v1_0	is_a	adult IN13B026 neuron	
810058	None (MaleCNS:810058)	male-cns_v1_0	is_a	adult SNxx33 neuron	
810059	IN04B081_R (MaleCNS:810059)	male-cns_v1_0	is_a	adult IN04B081 neuron	
81006	L4_R (MaleCNS:81006)	male-cns_v1_0	is_a	lamina monopolar neuron L4	FlyBase:FBrf0262545
810061	None (MaleCNS:810061)	male-cns_v1_0	is_a	adult endocrine corazonin neuron of brain	
810062	IN01B059_a_L (MaleCNS:810062)	male-cns_v1_0	is_a	adult IN01B059 neuron	
810063	IN20A.22A074_R (MaleCNS:810063)	male-cns_v1_0	is_a	adult IN20A.22A074 neuron	
810064	IN00A065_M (MaleCNS:810064)	male-cns_v1_0	is_a	adult IN00A065 neuron	
810065	IN16B052_R (MaleCNS:810065)	male-cns_v1_0	is_a	adult IN16B052 neuron	
810066	IN04B081_R (MaleCNS:810066)	male-cns_v1_0	is_a	adult IN04B081 neuron	
810067	IN21A045,IN21A046_L (MaleCNS:810067)	male-cns_v1_0	is_a	adult interneuron	
810068	IN13A075_L (MaleCNS:810068)	male-cns_v1_0	is_a	adult interneuron	
810069	MNad09_L (MaleCNS:810069)	male-cns_v1_0	is_a	adult MNad09 neuron	
810070	IN17A094_R (MaleCNS:810070)	male-cns_v1_0	is_a	adult IN17A094 neuron	
810072	IN16B070_L (MaleCNS:810072)	male-cns_v1_0	is_a	adult IN16B070 neuron	
810073	IN14A072_R (MaleCNS:810073)	male-cns_v1_0	is_a	adult IN14A072 neuron	
810074	IN07B081_R (MaleCNS:810074)	male-cns_v1_0	is_a	adult IN07B081 neuron	
810076	IN16B090_R (MaleCNS:810076)	male-cns_v1_0	is_a	adult IN16B090 neuron	
810077	None (MaleCNS:810077)	male-cns_v1_0	is_a	adult SNxx04 neuron	
810078	None (MaleCNS:810078)	male-cns_v1_0	is_a	sensory neuron of haltere capitellum trichoid sensillum	
810079	None (MaleCNS:810079)	male-cns_v1_0	is_a	adult SNxx01 neuron	
81008	T2a_R (MaleCNS:81008)	male-cns_v1_0	is_a	T2a neuron	FlyBase:FBrf0262545
810080	IN11B014_L (MaleCNS:810080)	male-cns_v1_0	is_a	adult IN11B014 neuron	
810081	IN09A019_R (MaleCNS:810081)	male-cns_v1_0	is_a	adult IN09A019 neuron	
810082	LgLG3_L (MaleCNS:810082)	male-cns_v1_0	is_a	adult SNch09 neuron	
810084	IN20A.22A017_R (MaleCNS:810084)	male-cns_v1_0	is_a	adult IN20A.22A017 neuron	
810085	None (MaleCNS:810085)	male-cns_v1_0	is_a	femoral chordotonal club neuron	
810086	MNad03_L (MaleCNS:810086)	male-cns_v1_0	is_a	adult MNad03 neuron	
810087	IN20A.22A060_L (MaleCNS:810087)	male-cns_v1_0	is_a	adult IN20A.22A060 neuron	
810088	IN12A054_R (MaleCNS:810088)	male-cns_v1_0	is_a	adult IN12A054 neuron	
810089	None (MaleCNS:810089)	male-cns_v1_0	is_a	adult SNta20 neuron	
81009	Mi9_L (MaleCNS:81009)	male-cns_v1_0	is_a	medulla intrinsic neuron Mi9	FlyBase:FBrf0262545
810090	IN20A.22A073_L (MaleCNS:810090)	male-cns_v1_0	is_a	adult IN20A.22A073 neuron	
810091	IN07B075_R (MaleCNS:810091)	male-cns_v1_0	is_a	adult IN07B075 neuron	
810094	IN19B071_R (MaleCNS:810094)	male-cns_v1_0	is_a	adult IN19B071 neuron	
810095	None (MaleCNS:810095)	male-cns_v1_0	is_a	adult SNxx14 neuron	
810097	IN04B074_L (MaleCNS:810097)	male-cns_v1_0	is_a	adult IN04B074 neuron	
810098	Ti flexor MN_R (MaleCNS:810098)	male-cns_v1_0	is_a	mesothoracic tibial depressor motor neuron	
810098	Ti flexor MN_R (MaleCNS:810098)	male-cns_v1_0	is_a	prothoracic tibial depressor motor neuron	
810098	Ti flexor MN_R (MaleCNS:810098)	male-cns_v1_0	is_a	metathoracic tibial depressor motor neuron	
810099	IN17A097_L (MaleCNS:810099)	male-cns_v1_0	is_a	adult IN17A097 neuron	
81010	L4_L (MaleCNS:81010)	male-cns_v1_0	is_a	lamina monopolar neuron L4	FlyBase:FBrf0262545
810100	None (MaleCNS:810100)	male-cns_v1_0	is_a	wing margin mechanosensory bristle	
